File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\DbScavenger.java,299,250,196,39,46,0,3,13,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\EventTrace.java,104,62,47,7,37,0,5,32,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\HexFormatter.java,15,11,9,1,4,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\InternalException.java,20,11,8,0,6,0,3,7,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\JarMain.java,47,27,23,1,10,0,10,105,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\LevelOrderedINMap.java,25,17,14,1,4,0,4,33,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\NotImplementedYetException.java,19,10,7,0,6,0,3,8,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\PropUtil.java,70,40,28,10,10,0,20,109,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\TestHook.java,24,8,7,0,8,0,8,76,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\TestHookExecute.java,16,10,7,2,4,0,2,2,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\TinyHashSet.java,144,103,74,25,33,0,8,80,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\Tracer.java,104,58,47,4,24,0,22,80,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\util\ExceptionUnwrapper.java,57,32,21,7,6,0,19,118,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\util\ExceptionWrapper.java,29,6,5,0,6,0,17,112,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\util\FastInputStream.java,164,75,55,16,42,0,47,213,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\util\FastOutputStream.java,249,106,79,13,62,0,81,418,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\util\IOExceptionWrapper.java,33,16,12,2,10,0,7,22,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\util\RuntimeExceptionWrapper.java,32,15,11,2,10,0,7,22,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\util\UtfOps.java,244,133,86,27,24,0,87,575,0,0
