File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\PrintFileReader_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\ScavengerFileReader_ESTest7.java,20,11,7,0,4,0,5,22,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\ScavengerFileReader_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\SearchFileReader_ESTest7.java,36,21,16,0,8,0,7,23,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\SearchFileReader_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\StatsFileReader_ESTest7.java,189,141,99,0,29,0,19,46,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\StatsFileReader_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\SyncedLogManager_ESTest7.java,36,21,16,0,8,0,7,23,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\SyncedLogManager_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\BINDeltaLogEntry_ESTest7.java,184,128,101,0,24,0,32,76,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\BINDeltaLogEntry_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\DeletedDupLNLogEntry_ESTest7.java,241,177,142,0,29,0,35,86,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\DeletedDupLNLogEntry_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\INContainingEntry_ESTest7.java,111,80,63,0,15,0,16,42,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\INContainingEntry_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\INLogEntry_ESTest7.java,498,387,299,0,57,0,54,146,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\INLogEntry_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\LNLogEntry_ESTest7.java,856,673,536,0,85,0,98,298,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\LNLogEntry_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\LogEntry_ESTest7.java,217,154,120,0,28,0,35,80,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\LogEntry_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\NodeLogEntry_ESTest7.java,26,16,12,0,6,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\NodeLogEntry_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\SingleItemLogEntry_ESTest7.java,315,232,181,0,38,0,45,105,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\log\entry\SingleItemLogEntry_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\CheckpointEnd_ESTest7.java,313,245,167,0,47,0,21,66,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\CheckpointEnd_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\Checkpointer_ESTest7.java,261,191,135,0,37,0,33,96,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\Checkpointer_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\CheckpointStart_ESTest7.java,145,102,72,0,23,0,20,52,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\CheckpointStart_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\RecoveryException_ESTest7.java,27,16,12,0,7,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\RecoveryException_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\RecoveryInfo_ESTest7.java,102,80,60,0,18,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\RecoveryInfo_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\RecoveryManager_ESTest7.java,177,125,97,0,23,0,29,84,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\RecoveryManager_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\RootFlusher_ESTest7.java,138,97,76,0,17,0,24,80,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\RootFlusher_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\RootUpdater_ESTest7.java,180,143,111,0,22,0,15,48,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\recovery\RootUpdater_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\BINBoundary_ESTest7.java,24,14,10,0,6,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\BINBoundary_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\BINDelta_ESTest7.java,320,239,180,0,41,0,40,103,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\BINDelta_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\BINReference_ESTest7.java,415,351,275,0,45,0,19,50,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\BINReference_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\BIN_ESTest7.java,841,611,442,0,106,0,124,277,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\BIN_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\ChildReference_ESTest7.java,509,401,308,0,60,0,48,158,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\ChildReference_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\CursorsExistException_ESTest7.java,20,11,7,0,4,0,5,22,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\CursorsExistException_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\DBINReference_ESTest7.java,84,67,52,0,13,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\DBINReference_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\DBIN_ESTest7.java,659,470,345,0,81,0,108,299,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\DBIN_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\DeltaInfo_ESTest7.java,203,155,115,0,28,0,20,52,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\DeltaInfo_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\DIN_ESTest7.java,722,542,409,0,84,0,96,255,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\DIN_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\DupCountLN_ESTest7.java,303,211,150,0,41,0,51,176,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\DupCountLN_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\DuplicateEntryException_ESTest7.java,30,19,13,0,7,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\DuplicateEntryException_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\FileSummaryLN_ESTest7.java,440,323,239,0,55,0,62,212,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\FileSummaryLN_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\Generation_ESTest7.java,27,16,10,0,6,0,5,21,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\Generation_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\InconsistentNodeException_ESTest7.java,31,20,14,0,7,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\InconsistentNodeException_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\INDeleteInfo_ESTest7.java,240,188,140,0,32,0,20,52,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\INDeleteInfo_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\INDupDeleteInfo_ESTest7.java,278,222,167,0,36,0,20,52,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\INDupDeleteInfo_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\IN_ESTest7.java,1873,1378,998,0,231,0,264,484,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\IN_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\Key_ESTest7.java,381,286,220,0,49,0,46,112,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\Key_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\LN_ESTest7.java,631,460,336,0,78,0,93,276,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\LN_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\MapLN_ESTest7.java,316,217,156,0,43,0,56,154,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\MapLN_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\NameLN_ESTest7.java,293,209,152,0,39,0,45,141,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\NameLN_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\NodeNotEmptyException_ESTest7.java,20,11,7,0,4,0,5,22,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\NodeNotEmptyException_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\Node_ESTest7.java,339,230,160,0,46,0,63,221,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\Node_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\SearchResult_ESTest7.java,45,32,24,0,9,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\SearchResult_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\SplitRequiredException_ESTest7.java,24,14,10,0,6,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\SplitRequiredException_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\TrackingInfo_ESTest7.java,30,19,13,0,7,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\TrackingInfo_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\TreeIterator_ESTest7.java,134,95,69,0,21,0,18,49,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\TreeIterator_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\TreeLocation_ESTest7.java,41,29,21,0,8,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\TreeLocation_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\TreeStats_ESTest7.java,24,14,10,0,6,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\TreeStats_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\TreeUtils_ESTest7.java,59,40,27,0,11,0,8,24,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\TreeUtils_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\TreeWalkerStatsAccumulator_ESTest7.java,20,11,7,0,4,0,5,22,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\TreeWalkerStatsAccumulator_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\Tree_ESTest7.java,1540,1161,847,0,186,0,193,468,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\Tree_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\WithRootLatched_ESTest7.java,20,11,7,0,4,0,5,22,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\tree\WithRootLatched_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\txn\AutoTxn_ESTest7.java,38,23,18,0,8,0,7,23,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\txn\AutoTxn_ESTest_scaffolding7.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests7\com\sleepycat\je\txn\BasicLocker_ESTest7.java,55,34,26,0,11,0,10,30,4,16
